q	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000	4050	4100	4150	4200	4250	4300	4350	4400	4450	4500	4550	4600	4650	4700	4750	4800	4850	4900	4950	5000
4.38	0	3.78567062124709E-4	7.36720506997699E-4	0.00107399275296042	0.00138992249217704	0.00168405491605068	0.00195594193873566	0.0022051424186612	0.00243122237797229	0.0026337552198212	0.00281232194339983	-0.0184833180768757	-0.0361563912369851	-0.0497151825794834	-0.0588471026728831	-0.0634165625624138	-0.0634562655440471	-0.0591529429625826	-0.0508286744588641	-0.0389189828192532	-0.0239488860283894	-0.00650803232684794	0.0127740527857306	0.0332517058642546	0.0542850972502378	0.0752598405715093	0.09560380762631	0.11480087427336	0.132401470682038	0.148029942099097	0.161388840854624	0.172260364642777	0.180505229327692	0.186059316820361	0.188928470975221	0.189181828659094	0.186944071325463	0.182386967069207	0.17572054687712	0.167184224278394	0.157038127387573	0.145554868781401	0.133011933866693	0.119684824187233	0.105841049971576	0.0917350273037895	0.0776039004534903	0.0636642796846342	0.05010985956489	0.0371098624813016	0.0248082366046254	0.0121059620181007	-0.00362409222984973	-0.0188713063165756	-0.0336257450879045	-0.0478789666547741	-0.0616236650540397	-0.0748533578524984	-0.0875621166366738	-0.0997443378251509	-0.111394550899119	-0.122507260948431	-0.13307682235424	-0.143097340455681	-0.152562598159319	-0.161466004630111	-0.169800563437007	-0.177558857802452	-0.184733050911841	-0.191314899566793	-0.197295779806646	-0.202666723468556	-0.207418465001577	-0.211541498188528	-0.215026142755817	-0.217862621161058	-0.220041146136012	-0.221552019823518	-0.222385745576263	-0.222533153677092	-0.221985542389306	-0.220734835844591	-0.218773760319356	-0.216096040429977	-0.212696616686551	-0.208571885675404	-0.203719963885305	-0.19814097584365	-0.191837366779982	-0.184814239479144	-0.177079714320575	-0.168645310720876	-0.159526347303395	-0.149742357113551	-0.139317513087957	-0.128281057779017	-0.11666773004939	-0.104518180102566	-0.0918793628325077	-0.0788048980890559	-0.065355385105143
4.4	0	8.80449342065418E-4	0.00173918319731646	0.00257559107330232	0.00338906930107069	0.00417902130425068	0.00494485786606266	0.00568599739412728	0.00640186618299505	0.00709189867429119	0.00775553771437178	-0.0113085593925035	-0.0264077282748545	-0.037135987527971	-0.0432720742668126	-0.0447735849463766	-0.0417647454465702	-0.0345189602284638	-0.0234373771487288	-0.0090247265215704	0.00813634211387929	0.0274112850592108	0.0481390315611085	0.0696558210148419	0.0913168031501313	0.112514866369098	0.132696330710253	0.151373305083475	0.168132657736287	0.182641680120272	0.19465063461199	0.203992464425159	0.21058000923932	0.214401113284961	0.215512035401317	0.214029575070128	0.210122317194856	0.204001374246877	0.195910970221925	0.186119169467151	0.174909007508318	0.162570232933262	0.14939182126808	0.135655375370145	0.1216294835554	0.107565067523882	0.093691717863075	0.0802149859070289	0.067314577158387	0.0551433732645051	0.0438271964199005	0.032035503289863	0.0166028194295277	0.00161188869409638	-0.012930789994702	-0.0270196938589743	-0.0406499398698773	-0.0538169964711417	-0.0665164403884495	-0.0787437550988185	-0.0904941673016056	-0.101762517637414	-0.112543161921024	-0.122829899269285	-0.132615923696458	-0.141893796001785	-0.150655433072819	-0.158892112061422	-0.166594487246573	-0.173752617770794	-0.180356004817449	-0.186393637178097	-0.191854044537264	-0.196725358171445	-0.200995379115778	-0.204651654191392	-0.207681560604956	-0.210072400125219	-0.21181150410471	-0.212886350843434	-0.213284696979741	-0.2129947247355	-0.212005206931543	-0.210305691717704	-0.207886708921775	-0.204739999805046	-0.200858771810115	-0.196237979590811	-0.190874633215955	-0.184768133930468	-0.177920637232407	-0.170337442277496	-0.162027405750577	-0.153003377345568	-0.143282652874779	-0.132887439791656	-0.121845328569511	-0.110189761949565	-0.0979604925772049	-0.0852040180152652	-0.0719739805935837
4.42	0	0.00137418845359132	0.00272534424599789	0.00405271586621048	0.00535555919010707	0.00663313779294688	0.0078847232595957	0.00910959549235415	0.0103070430162789	0.0114763632818931	0.0126168629651661	-0.0040299394643001	-0.016411299460435	-0.0242121677444624	-0.0273059351233618	-0.0257448001266095	-0.0197440551394837	-0.00966155614056542	0.00402630083458826	0.0207507807679659	0.0398779362457833	0.0607355170862854	0.0826386647892376	0.104913561365423	0.126918382765104	0.148061090986692	0.16781377760865	0.18572343802814	0.201419204765336	0.214616196039104	0.225116240178798	0.232805816419149	0.23765160853169	0.239694100863216	0.239039658732802	0.235851529388157	0.230340178788336	0.222753346471439	0.213366158788239	0.202471592806077	0.190371531942419	0.177368602291049	0.163758927710564	0.149825893724369	0.135834966415847	0.122029573701338	0.10862802319196	0.0958214035716655	0.0837723950183148	0.0726148984563291	0.062454382963533	0.0517243746017672	0.0367216347127235	0.0221129149005234	0.00790141815520899	-0.0059100935442501	-0.019318990416718	-0.032322516606499	-0.0449175784734826	-0.0571005751960695	-0.0688672673198803	-0.0802126788971532	-0.0911310289796308	-0.101615688431073	-0.111659158295913	-0.1212530662823	-0.13038817827722	-0.139054422197164	-0.147240921880452	-0.154936039139063	-0.162127422502196	-0.168802061595752	-0.174946346507028	-0.180546131878607	-0.185586805856437	-0.190053364381264	-0.193930491656822	-0.197202647949155	-0.199854166165144	-0.201869358920599	-0.203232638033927	-0.203928648564655	-0.203942419650323	-0.203259534473027	-0.201866321700009	-0.199750070682131	-0.196899272550607	-0.19330388911599	-0.188955651134487	-0.183848387055567	-0.177978382792704	-0.171344772358326	-0.163949958368716	-0.155800060451151	-0.146905388473531	-0.137280936269391	-0.126946890156388	-0.115929145057228	-0.104259819447724	-0.0919777587033421	-0.0791290147263549
4.44	0	0.00185718486799814	0.00369001230835296	0.00549759243216424	0.00727904331086312	0.00903349133160853	0.0107600715502155	0.0124579280414765	0.014126214246754	0.0157640933187219	0.0173707384631261	0.0033025294034893	-0.00624483300877722	-0.0110515093032885	-0.0110878743140852	-0.0065011127345353	0.00240390126984396	0.0151880688966817	0.0313044773600607	0.0501263959159728	0.0709755898173782	0.0931498209346934	0.115948571097468	0.138696210905749	0.160762031860062	0.181576753416655	0.200645300738657	0.217555816895476	0.231985020189264	0.243700139961933	0.252557761021926	0.258499977477028	0.261548302194047	0.261795800198171	0.259397915649916	0.254562445646543	0.247539083299355	0.238608910722534	0.228074173029283	0.216248610247863	0.20344856801308	0.189985052351083	0.176156840837416	0.162244713425708	0.1485068224573	0.135175183519945	0.122453237323517	0.110514407692577	0.0995015619735469	0.0895272672480482	0.0806747282099756	0.0711406230602912	0.056692476869131	0.0425843848768085	0.0288164548850121	0.015388899081159	0.00230230901397115	-0.0104421215913415	-0.0228424213000351	-0.034895707696912	-0.0465980913605436	-0.0579446121871901	-0.0689292033853073	-0.0795446787519071	-0.0897827391883994	-0.0996339948006896	-0.109087999343358	-0.118133294200426	-0.126757459536977	-0.134947170700259	-0.14268825839059	-0.149965771557535	-0.156764042402267	-0.16306675328039	-0.168857005698574	-0.174117391981185	-0.178830070547497	-0.182976846083619	-0.186539256212847	-0.189498666560226	-0.191836376367012	-0.193533737033166	-0.194572286144508	-0.194933899668347	-0.194600965068812	-0.193556578091468	-0.191784765885856	-0.189270738963686	-0.18600117421829	-0.181964530846375	-0.177151400505369	-0.171554892398505	-0.165171053196686	-0.157999320774508	-0.150043009653508	-0.141309824808615	-0.13181239910759	-0.121568848127289	-0.110603334439849	-0.0989466317085806	-0.0866366771070205
4.46	0	0.00232690850921311	0.00462813558729859	0.00690265634868693	0.00914945444765564	0.0113675224758689	0.0135558623572497	0.0157134857400276	0.0178394143858315	0.019932680555687	0.0219923273927825	0.0106379917541536	0.00401201165134198	0.00223571568049837	0.00524044733338336	0.0127846991766266	0.0244765224173643	0.0397997444665038	0.058142532721909	0.0788269129012295	0.101137972960218	0.12435164618674	0.147760156629812	0.170694414342327	0.192542855810758	0.212766426711286	0.230909591781714	0.246607423980078	0.259588967904155	0.269677188118114	0.276785900618769	0.280914145607107	0.282138493588461	0.280603787071359	0.276512809865307	0.270115348674328	0.261697070995983	0.251568592894109	0.240055053468739	0.227486452952551	0.214188951089728	0.200477264133672	0.186648244306876	0.172975676311316	0.15970628243338	0.147056891522591	0.135212697851533	0.124326513496381	0.1145189020795	0.105879071965543	0.0984664026442794	0.0902435003011818	0.0764653530613723	0.0629675725895207	0.0497474276475227	0.0368028390969797	0.0241326152778608	0.0117366344478912	-3.84020001412381E-4	-0.0122269658298317	-0.023788464138684	-0.0350633921020524	-0.0460452411882447	-0.0567261361951997	-0.0670968708416152	-0.077146956102813	-0.0868646779450411	-0.0962371615847924	-0.105250439873676	-0.113889523879131	-0.122138474192966	-0.129980471950767	-0.137397888983833	-0.144372356950257	-0.150884835702249	-0.156915681541784	-0.162444716395228	-0.16745129929809	-0.17191440192152	-0.175812690189522	-0.179124614326378	-0.181828509932471	-0.183902712907535	-0.185325691216075	-0.186076196611819	-0.186133439496932	-0.185477290076699	-0.184088508869659	-0.181949009434635	-0.179042155866742	-0.175353097181695	-0.170869140139077	-0.165580161339364	-0.159479058556682	-0.152562240232081	-0.144830150846309	-0.136287828516545	-0.126945489622977	-0.116819133579233	-0.10593115903313	-0.0943109808462198
4.48	0	0.00278091329175649	0.0055348308685228	0.00826059695776667	0.0109570649080953	0.0136230976279317	0.0162575680213234	0.0188593594207021	0.0214273660164636	0.0239604932832031	0.0264576584024664	0.017925167024286	0.0142783674495273	0.0155377986273135	0.0215362822478778	0.0319397024043742	0.0462725473150285	0.0639466618391599	0.0842916994701616	0.106585865333217	0.130085694206795	0.15405379594509	0.177783711369706	0.200621242077872	0.221981836418754	0.241363821583998	0.258357460735241	0.27264997873958	0.284026836747008	0.292369642686178	0.297651161558975	0.299927937332653	0.299331059508626	0.296055605151421	0.290349264893319	0.282500623081959	0.272827511768529	0.261665799479982	0.249358912247238	0.236248319357629	0.222665152495017	0.208923066560391	0.19531239525966	0.182095605742569	0.169504014957362	0.157735696319946	0.146954478799234	0.137289921315699	0.128838132931706	0.121663303006119	0.115799804506048	0.108982780237551	0.0959796349878302	0.0831920507220135	0.0706147626855446	0.058243700233072	0.0460761774567286	0.0341110309608856	0.0223487112590681	0.0107913341359835	-5.5730193282983E-4	-0.0116917265520218	-0.0226048310238307	-0.0332879199216629	-0.0437307762137445	-0.053921736031689	-0.0638477696859882	-0.0734945660361389	-0.0828466178215074	-0.0918873060463851	-0.100598981986578	-0.108963045844109	-0.116960021520804	-0.124569627410794	-0.131770843526662	-0.1385419756744	-0.144860717778574	-0.150704213830661	-0.156049121289185	-0.160871678098119	-0.165147775806699	-0.168853041565251	-0.171962932032039	-0.174452842448677	-0.176298234317894	-0.177474785237544	-0.177958564497746	-0.177726238021439	-0.17675530610918	-0.175024377222505	-0.172513480692089	-0.16920442075272	-0.165081173672748	-0.160130328948384	-0.154341574562113	-0.147708225151382	-0.140227790594182	-0.131902580992306	-0.122740342326789	-0.112754915186004	-0.101966906945482
4.5	0	0.00321685116760781	0.00640541156718315	0.00956439936118645	0.0126925424117066	0.0157885787590227	0.0188512570970857	0.0218793372457373	0.0248715906195161	0.027826800692873	0.0307437634616405	0.0251127743550874	0.0244728965466772	0.0287426578835481	0.0376571890449162	0.0507925223249106	0.0675940694983278	0.087407657096242	0.109511572987793	0.133148214223876	0.157554108113458	0.181987291758439	0.205751265649562	0.228214971524695	0.248828472292916	0.267134223194804	0.282774011391412	0.295491800887135	0.305132848179663	0.311639550243256	0.315044550958177	0.315461666800495	0.313075200431813	0.30812819543309	0.300910150904077	0.291744665273498	0.280977418664852	0.268964836542771	0.256063707763401	0.242621960742726	0.228970734888339	0.215417822812407	0.202242503710767	0.189691740692024	0.177977675337199	0.167276321517842	0.157727337305601	0.14943473819814	0.142468406185572	0.136866246564125	0.132636846959953	0.12729840095698	0.115163877474033	0.1031756783058	0.0913263531692106	0.0796101742255888	0.0680232775106919	0.0565637524713322	0.0452316867514695	0.0340291730976046	0.022960284879853	0.012031026278417	0.0012492626885317	-0.00937536363075608	-0.0198315281818877	-0.0301063251931376	-0.0401853715287362	-0.0500529106817568	-0.0596919145013064	-0.0690841808022427	-0.0782104254834833	-0.0870503682403953	-0.095582811398677	-0.103785711823103	-0.111636246266135	-0.119110870920229	-0.126185376324922	-0.132834939156007	-0.139034172789171	-0.144757178883239	-0.149977602566233	-0.154668694127328	-0.158803380414388	-0.162354349403478	-0.165294151635574	-0.167595322396747	-0.169230528640119	-0.170172744698036	-0.170395460796974	-0.169872928250382	-0.168580444949792	-0.166494684385589	-0.163594070889299	-0.1598592030834	-0.155273326638043	-0.14982285635481	-0.143497946316566	-0.136293105355255	-0.128207853396653	-0.119247412350009	-0.109423423136115
4.52	0	0.00363248559024767	0.00723541460281466	0.0108073846490151	0.0143470036106374	0.017852890156885	0.0213236742580354	0.0247579976956121	0.0281545145689132	0.0315118917977061	0.0348288096209241	0.0321499601980866	0.0345145331972449	0.0417389051087495	0.0534624190091387	0.0691750342540603	0.0882485066350264	0.109969421754174	0.133572516501238	0.158272892909735	0.183295939588474	0.207904012830488	0.231419177819477	0.25324155706917	0.27286306730734	0.289876538643597	0.303980394547393	0.314979223694651	0.322780693027071	0.327389335205415	0.328897794422502	0.32747613494407	0.323359810379583	0.316836862785412	0.308234873827196	0.297908129995095	0.286225394733755	0.273558606442546	0.2602727462831	0.246717046715267	0.233217643194068	0.220071709423481	0.207543062323292	0.195859177230804	0.185209517160224	0.175745052101392	0.167578824945014	0.16078740900585	0.155413097425638	0.151466666005243	0.148930557214201	0.145120438576432	0.133935979782	0.122824940462488	0.111778067597985	0.100788337482186	0.0898510443009531	0.0789638386469584	0.068126723674615	0.0573420161871536	0.0466142794545722	0.0359502340137232	0.025358652122358	0.0148502409449884	0.00443751895409938	-0.00586531055446272	-0.0160424855006527	-0.0260768078287319	-0.0359497608218175	-0.0456416191565813	-0.0551315504055731	-0.0643977071460474	-0.0734173092658796	-0.0821667164721374	-0.0906214914090098	-0.0987564541819255	-0.106545729466039	-0.113962787751707	-0.120980482647762	-0.127571086525334	-0.133706327138997	-0.139357428205583	-0.144495157249475	-0.149089884330803	-0.153111655551801	-0.156530285477189	-0.159315472795416	-0.161436943675851	-0.162864627327667	-0.163568868223083	-0.163520679293132	-0.162692040119981	-0.161056243717198	-0.158588294889691	-0.155265362380602	-0.151067286027336	-0.145977138949737	-0.139981843370795	-0.133072837019344	-0.125246785186779	-0.116506331414748
4.54	0	0.0040257043074796	0.00802062592584993	0.0119832480966706	0.0159120648901035	0.019805581758488	0.0236623160864257	0.0274807977371642	0.0312595695951084	0.0349971881042568	0.0386922238023866	0.0389867247064128	0.0443232252395395	0.0544169038477562	0.0688142818972387	0.0869240149536121	0.108050505150108	0.131428617911575	0.15625793556441	0.181735182829205	0.207083698028259	0.231579082808749	0.254570427396757	0.275496764875477	0.29389864601448	0.309424937520045	0.321835125475811	0.330997548832507	0.336884093896568	0.339561950561084	0.339183066774264	0.335971942902649	0.330212386510002	0.3222338054307	0.312397557855962	0.301083807393048	0.288679253340299	0.275566025938637	0.262111956747847	0.248662358562177	0.235533379780396	0.22300693659195	0.211327173837359	0.200698362501615	0.19128410858073	0.183207724202983	0.176553596753387	0.171369384476177	0.167668866594224	0.165435281279584	0.164624994703232	0.162369413666228	0.152203687059435	0.142035634625108	0.131854609932698	0.121652673779081	0.111424627133454	0.101167996697472	0.0908829812284076	0.0805723662249993	0.0702414139682407	0.0598977352680693	0.0495511486126285	0.0392135317653394	0.0288986702187302	0.0186221063010389	0.00840099214757723	-0.00174605080369109	-0.0117990636531644	-0.0217368715672564	-0.031537193803181	-0.0411767414764592	-0.0506313027303479	-0.0598758153627261	-0.0688844273492693	-0.0776305460759931	-0.0860868774629014	-0.0942254565263908	-0.102017671293072	-0.109434282342616	-0.11644544062154	-0.123020706531654	-0.129129073652493	-0.134739000801275	-0.139818456459398	-0.144334979892134	-0.148255763546824	-0.151547761521239	-0.154177829032741	-0.156112897873508	-0.157320192788614	-0.157767493542434	-0.157423447123678	-0.156257934059297	-0.154242492141603	-0.151350800001504	-0.147559221866113	-0.142847413506599	-0.137198987801966	-0.130602236511931	-0.123050902770018
4.56	0	0.00439453139863652	0.00875710452720199	0.0130860950781275	0.0173798901125794	0.0216368886486816	0.025855502246039	0.0300341555863557	0.0341712870499515	0.0382653492879703	0.0423148097900906	0.0455743429050843	0.0538206668787776	0.0666698095947126	0.0835794771126737	0.103882737314746	0.12682376024615	0.151593876137633	0.177366398671643	0.203328895941745	0.228711856943759	0.25281298054101	0.275016591620912	0.294807952813855	0.311782479448287	0.325650072822786	0.336234957488857	0.343471539635816	0.347396895635941	0.348140553995085	0.345912253499561	0.340988349490404	0.333697503883832	0.324406238111154	0.313504856947569	0.301394170410053	0.288473355294818	0.275129211703055	0.261726986624667	0.248602859165911	0.236058112461579	0.224354957166614	0.213713921508641	0.204312683479405	0.196286191656767	0.189727901807462	0.184691945963512	0.181196048030031	0.179225003985423	0.17873455414216	0.179655488520685	0.178956923744684	0.169865422166034	0.160693890368098	0.151430715646	0.142067434413296	0.13259870766449	0.123022252547151	0.113338738507253	0.103551655793289	0.0936671633906417	0.0836939227312393	0.0736429228038647	0.0635273015915208	0.0533621680941055	0.0431644285635005	0.0329526199876115	0.0227467533104102	0.0125681683657082	0.00243940203011354	-0.00761592933838453	-0.0175732325205057	-0.0274070248464587	-0.0370910064996807	-0.0465981181740375	-0.0559005848964199	-0.0649699471757715	-0.0737770809904248	-0.0822922084809315	-0.090484901577295	-0.0983240811579884	-0.105778014712434	-0.112814315855915	-0.119399949421764	-0.125501246223424	-0.131083931930226	-0.136113174824391	-0.140553657490042	-0.144369677712421	-0.147525284019783	-0.149984451361986	-0.151711302367549	-0.152670379432155	-0.15282697254289	-0.152147507209986	-0.150599996138216	-0.148154557301495	-0.144783999867156	-0.140464477935238	-0.135176210302242	-0.128904262424307
